Date,Country,Value
2022-01-05,Iraq ,0.8065
2022-01-05,Finland ,1.589
2022-01-05,Belgium ,0.9509
2022-01-05,Taiwan ,0.5951
2022-01-05,Madagascar ,0
2022-01-05,Georgia ,4.0816
2022-01-05,Tunisia ,0
2022-01-05,Iran ,3.9286
2022-01-05,Austria ,0.374
2022-01-05,Ecuador ,0
2022-01-05,Liberia ,0
2022-01-05,Malta ,3.4091
2022-01-05,New Zealand ,0.8584
2022-01-05,Chile ,0.1013
2022-01-05,Guam ,0
2022-01-05,Kyrgyzstan ,8
2022-01-05,Venezuela ,0.5906
2022-01-05,South Korea ,0.3401
2022-01-05,Morocco ,1.7544
2022-01-05,Nicaragua ,0
2022-01-05,United Kingdom ,0.2385
2022-01-05,Yemen ,0
2022-01-05,Turkey ,0.6326
2022-01-05,Nigeria ,0.1763
2022-01-06,Belize ,0
2022-01-06,Netherlands ,0.3248
2022-01-06,Laos ,0
2022-01-06,Afghanistan ,1.4925
2022-01-06,India ,0.5842
2022-01-06,Niger ,0
2022-01-06,Poland ,1.6403
2022-01-06,Lesotho ,0
2022-01-06,Djibouti ,0
2022-01-06,Honduras ,0
2022-01-06,Kazakhstan ,15
2022-01-06,Rwanda ,0
2022-01-06,Kosovo ,0
2022-01-06,Portugal ,0.7984
2022-01-06,Japan ,0.7339
2022-01-06,United States ,0.5651
2022-01-06,Sweden ,4.1176
2022-01-06,Dominican Republic ,0.6237
2022-01-06,Singapore ,0.5618
2022-01-06,Russia ,12.6028
2022-01-06,Congo ,0
2022-01-06,Guinea ,0
2022-01-06,Oman ,2.5
2022-01-06,Philippines ,0.1982
2022-01-06,Gabon ,0
2022-01-06,Norway ,1.89
2022-01-06,Ukraine ,54.0897
2022-01-06,Armenia ,6.8152
2022-01-06,Bangladesh ,0.5165
2022-01-06,Paraguay ,0
2022-01-06,Iceland ,0.4
2022-01-06,Tanzania ,0
2022-01-06,Brazil ,0.2124
2022-01-06,Denmark ,0.2625
2022-01-06,Burkina Faso ,0
2022-01-06,El Salvador ,0
2022-01-06,Belarus ,15.1751
2022-01-06,Saudi Arabia ,0.363
2022-01-06,Somalia ,0
2022-01-06,Tajikistan ,2.8571
2022-01-06,Serbia ,1.6058
2022-01-06,France ,0.3403
2022-01-06,Jamaica ,0
2022-01-06,Indonesia ,0.2319
2022-01-06,Swaziland ,0
2022-01-06,Cuba ,0
2022-01-06,Argentina ,0.1405
2022-01-06,North Korea ,0
2022-01-06,Moldova ,5.2356
2022-01-06,South Sudan ,0
2022-01-06,Bolivia ,0.2762
2022-01-06,Kenya ,0
2022-01-06,Costa Rica ,0
2022-01-06,Croatia ,1.1111
2022-01-06,Australia ,0.662
2022-01-06,Estonia ,3.2184
2022-01-06,Comoros ,0
2022-01-06,Azerbaijan ,5.5866
2022-01-06,Mexico ,0.0962
2022-01-06,Mayotte ,0
2022-01-06,Germany ,1.0925
2022-01-06,Sudan ,1.0526
2022-01-06,Ireland ,0.0682
2022-01-06,Luxembourg ,0.2632
2022-01-06,Malawi ,0
2022-01-06,Turkmenistan ,12.5
2022-01-06,Greece ,1.7838
2022-01-06,Cape Verde ,0
2022-01-06,Namibia ,0
2022-01-06,Ghana ,0.1715
2022-01-06,Myanmar ,0
2022-01-06,Italy ,0.187
2022-01-06,Kuwait ,2.6316
2022-01-06,Colombia ,0.1559
2022-01-06,Pakistan ,0.9174
2022-01-06,Benin ,0
2022-01-06,Czech Republic ,3.0369
2022-01-06,Uzbekistan ,5.2632
2022-01-06,Monaco ,0
2022-01-06,Montenegro ,1.8349
2022-01-06,Sierra Leone ,0
2022-01-06,China ,0.5814
2022-01-06,Democratic Republic of the Congo ,0
2022-01-06,Zambia ,0
2022-01-06,Panama ,0
2022-01-06,Uganda ,0
2022-01-06,Cambodia ,1.3423
2022-01-06,Hong Kong ,0.7752
2022-01-06,Senegal ,0
2022-01-06,Macedonia ,1.1136
2022-01-06,Vietnam ,0
2022-01-06,Mali ,0
2022-01-06,Switzerland ,0.9834
2022-01-06,Haiti ,0
2022-01-06,Mozambique ,0
2022-01-06,Algeria ,0.7491
2022-01-06,Latvia ,6.8796
2022-01-06,Chad ,0
2022-01-06,Slovenia ,1.5552
2022-01-06,Bahrain ,0
2022-01-06,Burundi ,0
2022-01-06,Albania ,1.6502
2022-01-06,Mauritius ,0
2022-01-06,Slovak Republic ,3.2587
2022-01-06,Cyprus ,0.5964
2022-01-06,Central African Republic ,0
2022-01-06,Libya ,0
2022-01-06,Angola ,0
2022-01-06,Lebanon ,1.5909
2022-01-06,Canada ,0.9979
2022-01-06,Eritrea ,0
2022-01-06,Bosnia-Herzegovina ,0.1818
2022-01-06,Ethiopia ,0
2022-01-06,South Africa ,0.4252
2022-01-06,Brunei ,0
2022-01-06,,0
2022-01-06,Uruguay ,0
2022-01-06,Zimbabwe ,0
2022-01-06,Mauritania ,0
2022-01-06,Sri Lanka ,0
2022-01-06,Egypt ,1.0347
2022-01-06,Botswana ,0
2022-01-06,Cameroon ,0
2022-01-06,Malaysia ,0.3788
2022-01-06,Spain ,0.2634
2022-01-06,Thailand ,0.2784
2022-01-06,Suriname ,0
2022-01-06,Guatemala ,0
2022-01-06,Israel ,1.9146
2022-01-06,Ivory Coast ,0
2022-01-06,Peru ,0
2022-01-06,Qatar ,3.0324
2022-01-06,Hungary ,2.0322
2022-01-06,Jordan ,0.8451
2022-01-06,Syria ,1.6086
2022-01-06,Bulgaria ,2.9047
2022-01-06,Fiji ,0
2022-01-06,Guyana ,0
2022-01-06,Mongolia ,0.8621
2022-01-06,Lithuania ,4.9849
2022-01-06,Nepal ,0
2022-01-06,United Arab Emirates ,1.0587
2022-01-06,Romania ,1.8299
2022-01-06,Iraq ,0
2022-01-06,Finland ,0.5231
2022-01-06,Belgium ,0.5505
2022-01-06,Taiwan ,0.2812
2022-01-06,Madagascar ,0
2022-01-06,Georgia ,4.4444
2022-01-06,Tunisia ,0
2022-01-06,Iran ,3.2895
2022-01-06,Austria ,0.4094
2022-01-06,Ecuador ,0
2022-01-06,Liberia ,0
2022-01-06,Malta ,0
2022-01-06,New Zealand ,0
2022-01-06,Chile ,0.2962
2022-01-06,Guam ,0
2022-01-06,Kyrgyzstan ,9.322
2022-01-06,Venezuela ,0.1942
2022-01-06,South Korea ,0.4158
2022-01-06,Morocco ,0.9375
2022-01-06,Nicaragua ,1.6949
2022-01-06,United Kingdom ,0.4318
2022-01-06,Yemen ,0
2022-01-06,Turkey ,0.7934
2022-01-06,Nigeria ,0.2391
2022-01-07,Belize ,0
2022-01-07,Netherlands ,0.0976
2022-01-07,Laos ,0
2022-01-07,Afghanistan ,6.3636
2022-01-07,India ,0.5534
2022-01-07,Niger ,0
2022-01-07,Poland ,3.1353
2022-01-07,Lesotho ,0
2022-01-07,Djibouti ,0
2022-01-07,Honduras ,0
2022-01-07,Kazakhstan ,12.5
2022-01-07,Rwanda ,0
2022-01-07,Kosovo ,2.9851
2022-01-07,Portugal ,1.0652
2022-01-07,Japan ,0.3982
2022-01-07,United States ,0.7888
2022-01-07,Sweden ,5.102
2022-01-07,Dominican Republic ,0.1916
2022-01-07,Singapore ,1.1799
2022-01-07,Russia ,13.1363
2022-01-07,Congo ,0
2022-01-07,Guinea ,0
2022-01-07,Oman ,0
2022-01-07,Philippines ,0.5862
2022-01-07,Gabon ,0
2022-01-07,Norway ,6.3683
2022-01-07,Ukraine ,52.8526
2022-01-07,Armenia ,4.8335
2022-01-07,Bangladesh ,0.6728
2022-01-07,Paraguay ,0
2022-01-07,Iceland ,0
2022-01-07,Tanzania ,0
2022-01-07,Brazil ,0.3631
2022-01-07,Denmark ,1.2225
2022-01-07,Burkina Faso ,0
2022-01-07,El Salvador ,0
2022-01-07,Belarus ,13.9831
2022-01-07,Saudi Arabia ,0.939
2022-01-07,Somalia ,0
2022-01-07,Tajikistan ,9.6774
2022-01-07,Serbia ,3.6621
2022-01-07,France ,0.8734
2022-01-07,Jamaica ,0.8
2022-01-07,Indonesia ,0.1536
2022-01-07,Swaziland ,0
2022-01-07,Cuba ,0
2022-01-07,Argentina ,0.1766
2022-01-07,North Korea ,0
2022-01-07,Moldova ,9.5652
2022-01-07,South Sudan ,0
2022-01-07,Bolivia ,0.3058
2022-01-07,Kenya ,0
2022-01-07,Costa Rica ,0
2022-01-07,Croatia ,0.998
2022-01-07,Australia ,0.7678
2022-01-07,Estonia ,5.3476
2022-01-07,Comoros ,0
2022-01-07,Azerbaijan ,5.7632
2022-01-07,Mexico ,0.2765
2022-01-07,Mayotte ,10
2022-01-07,Germany ,1.6534
2022-01-07,Sudan ,0
2022-01-07,Ireland ,0.3642
2022-01-07,Luxembourg ,1.3298
2022-01-07,Malawi ,0
2022-01-07,Turkmenistan ,50
2022-01-07,Greece ,2.1134
2022-01-07,Cape Verde ,0
2022-01-07,Namibia ,0
2022-01-07,Ghana ,0.7407
2022-01-07,Myanmar ,0
2022-01-07,Italy ,0.2605
2022-01-07,Kuwait ,7.5758
2022-01-07,Colombia ,0.8483
2022-01-07,Pakistan ,0.5106
2022-01-07,Benin ,0
2022-01-07,Czech Republic ,4.2169
2022-01-07,Uzbekistan ,9.434
2022-01-07,Monaco ,0
2022-01-07,Montenegro ,4.2553
2022-01-07,Sierra Leone ,0
2022-01-07,China ,0.7703
2022-01-07,Democratic Republic of the Congo ,0
2022-01-07,Zambia ,0
2022-01-07,Panama ,0.6116
2022-01-07,Uganda ,0
2022-01-07,Cambodia ,1.6949
2022-01-07,Hong Kong ,0.6494
2022-01-07,Senegal ,0
2022-01-07,Macedonia ,3.5294
2022-01-07,Vietnam ,0.0142
2022-01-07,Mali ,0
2022-01-07,Switzerland ,0.4276
2022-01-07,Haiti ,0
2022-01-07,Mozambique ,0
2022-01-07,Algeria ,0
2022-01-07,Latvia ,9.0244
2022-01-07,Chad ,0
2022-01-07,Slovenia ,1.7799
2022-01-07,Bahrain ,1.0526
2022-01-07,Burundi ,0
2022-01-07,Albania ,1.7964
2022-01-07,Mauritius ,0
2022-01-07,Slovak Republic ,5.295
2022-01-07,Cyprus ,2.5
2022-01-07,Central African Republic ,0
2022-01-07,Libya ,4.8387
2022-01-07,Angola ,0
2022-01-07,Lebanon ,3.1169
2022-01-07,Canada ,0.814
2022-01-07,Eritrea ,0
2022-01-07,Bosnia-Herzegovina ,2.045
2022-01-07,Ethiopia ,5.2632
2022-01-07,South Africa ,0.1862
2022-01-07,Brunei ,0
2022-01-07,,0
2022-01-07,Uruguay ,0.4329
2022-01-07,Zimbabwe ,0.7692
2022-01-07,Mauritania ,0
2022-01-07,Sri Lanka ,1.7699
2022-01-07,Egypt ,1.0412
2022-01-07,Botswana ,0
2022-01-07,Cameroon ,0
2022-01-07,Malaysia ,0.6816
2022-01-07,Spain ,0.5792
2022-01-07,Thailand ,0.366
2022-01-07,Suriname ,0
2022-01-07,Guatemala ,0
2022-01-07,Israel ,2.4364
2022-01-07,Ivory Coast ,0
2022-01-07,Peru ,0
2022-01-07,Qatar ,1.7857
2022-01-07,Hungary ,3.6458
2022-01-07,Jordan ,0
2022-01-07,Syria ,5.0725
2022-01-07,Bulgaria ,3.8056
2022-01-07,Fiji ,3.125
2022-01-07,Guyana ,0
2022-01-07,Mongolia ,0
2022-01-07,Lithuania ,7.6862
2022-01-07,Nepal ,0.3096
2022-01-07,United Arab Emirates ,0.8
2022-01-07,Romania ,3.6589
2022-01-07,Iraq ,0.2841
2022-01-07,Finland ,2.4867
2022-01-07,Belgium ,1.7384
2022-01-07,Taiwan ,0.6568
2022-01-07,Madagascar ,0
2022-01-07,Georgia ,2.6316
2022-01-07,Tunisia ,0
2022-01-07,Iran ,8.1481
2022-01-07,Austria ,0.8734
2022-01-07,Ecuador ,0
2022-01-07,Liberia ,0
2022-01-07,Malta ,1.4706
2022-01-07,New Zealand ,0
2022-01-07,Chile ,0.1014
2022-01-07,Guam ,0
2022-01-07,Kyrgyzstan ,8.9796
2022-01-07,Venezuela ,0.286
2022-01-07,South Korea ,0.6592
2022-01-07,Morocco ,1.6502
2022-01-07,Nicaragua ,0
2022-01-07,United Kingdom ,0.9531
2022-01-07,Yemen ,0
2022-01-07,Turkey ,1.2629
2022-01-07,Nigeria ,0
2022-01-08,Belize ,0
2022-01-08,Netherlands ,0.0585
2022-01-08,Laos ,0
2022-01-08,Afghanistan ,5.4545
2022-01-08,India ,0.5248
2022-01-08,Niger ,0
2022-01-08,Poland ,2.4455
2022-01-08,Lesotho ,0
2022-01-08,Djibouti ,0
2022-01-08,Honduras ,0
2022-01-08,Kazakhstan ,12.1622
2022-01-08,Rwanda ,0
2022-01-08,Kosovo ,0
2022-01-08,Portugal ,0.4381
2022-01-08,Japan ,0.8942
2022-01-08,United States ,1.2672
2022-01-08,Sweden ,1.3174
2022-01-08,Dominican Republic ,1.2346
2022-01-08,Singapore ,1.8182
2022-01-08,Russia ,15.7057
2022-01-08,Congo ,0
2022-01-08,Guinea ,0
2022-01-08,Oman ,1.3333
2022-01-08,Philippines ,0.566
2022-01-08,Gabon ,0
2022-01-08,Norway ,2.2161
2022-01-08,Ukraine ,50.8012
2022-01-08,Armenia ,5.6675
2022-01-08,Bangladesh ,0.7746
2022-01-08,Paraguay ,0
2022-01-08,Iceland ,0
2022-01-08,Tanzania ,0
2022-01-08,Brazil ,0.267
2022-01-08,Denmark ,0.4255
2022-01-08,Burkina Faso ,0
2022-01-08,El Salvador ,0
2022-01-08,Belarus ,14.786
2022-01-08,Saudi Arabia ,0.9368
2022-01-08,Somalia ,0
2022-01-08,Tajikistan ,19.0476
2022-01-08,Serbia ,1.8578
2022-01-08,France ,0.827
2022-01-08,Jamaica ,0
2022-01-08,Indonesia ,0.3858
2022-01-08,Swaziland ,0
2022-01-08,Cuba ,0
2022-01-08,Argentina ,0.19
2022-01-08,North Korea ,5
2022-01-08,Moldova ,9.901
2022-01-08,South Sudan ,0
2022-01-08,Bolivia ,0.6726
2022-01-08,Kenya ,0
2022-01-08,Costa Rica ,0
2022-01-08,Croatia ,1.8519
2022-01-08,Australia ,1.2561
2022-01-08,Estonia ,7.483
2022-01-08,Comoros ,0
2022-01-08,Azerbaijan ,6.689
2022-01-08,Mexico ,0.3404
2022-01-08,Mayotte ,0
2022-01-08,Germany ,1.1505
2022-01-08,Sudan ,0
2022-01-08,Ireland ,0.3348
2022-01-08,Luxembourg ,3.1447
2022-01-08,Malawi ,0
2022-01-08,Turkmenistan ,33.3333
2022-01-08,Greece ,1.4603
2022-01-08,Cape Verde ,0
2022-01-08,Namibia ,0
2022-01-08,Ghana ,0.3215
2022-01-08,Myanmar ,0
2022-01-08,Italy ,0.0715
2022-01-08,Kuwait ,1.7422
2022-01-08,Colombia ,0.6203
2022-01-08,Pakistan ,1.25
2022-01-08,Benin ,0
2022-01-08,Czech Republic ,3.8206
2022-01-08,Uzbekistan ,14.2857
2022-01-08,Monaco ,0
2022-01-08,Montenegro ,0
2022-01-08,Sierra Leone ,3.5714
2022-01-08,China ,1.2934
2022-01-08,Democratic Republic of the Congo ,0
2022-01-08,Zambia ,0
2022-01-08,Panama ,0
2022-01-08,Uganda ,0
2022-01-08,Cambodia ,0
2022-01-08,Hong Kong ,1.3575
2022-01-08,Senegal ,0
2022-01-08,Macedonia ,1.3193
2022-01-08,Vietnam ,0
2022-01-08,Mali ,0
2022-01-08,Switzerland ,0.2956
2022-01-08,Haiti ,0
2022-01-08,Mozambique ,0
2022-01-08,Algeria ,0.3802
2022-01-08,Latvia ,11.7347
2022-01-08,Chad ,0
2022-01-08,Slovenia ,0.7126
2022-01-08,Bahrain ,1.2048
2022-01-08,Burundi ,0
2022-01-08,Albania ,1.6667
2022-01-08,Mauritius ,0
2022-01-08,Slovak Republic ,5.1522
2022-01-08,Cyprus ,1.0695
2022-01-08,Central African Republic ,0
2022-01-08,Libya ,0
2022-01-08,Angola ,0
2022-01-08,Lebanon ,1.519
2022-01-08,Canada ,1.1499
2022-01-08,Eritrea ,25
2022-01-08,Bosnia-Herzegovina ,1.8617
2022-01-08,Ethiopia ,0
2022-01-08,South Africa ,0.1961
2022-01-08,Brunei ,0
2022-01-08,,0
2022-01-08,Uruguay ,0.7143
2022-01-08,Zimbabwe ,0
2022-01-08,Mauritania ,0
2022-01-08,Sri Lanka ,0
2022-01-08,Egypt ,0.9598
2022-01-08,Botswana ,0
2022-01-08,Cameroon ,0
2022-01-08,Malaysia ,0.8683
2022-01-08,Spain ,0.7565
2022-01-08,Thailand ,0.216
2022-01-08,Suriname ,0
2022-01-08,Guatemala ,0
2022-01-08,Israel ,1.1813
2022-01-08,Ivory Coast ,0
2022-01-08,Peru ,0
2022-01-08,Qatar ,3.1132
2022-01-08,Hungary ,1.6026
2022-01-08,Jordan ,0.6154
2022-01-08,Syria ,3.8983
2022-01-08,Bulgaria ,3.4324
2022-01-08,Fiji ,2.3256
2022-01-08,Guyana ,0
2022-01-08,Mongolia ,1.6949
2022-01-08,Lithuania ,6.3114
2022-01-08,Nepal ,0.3953
2022-01-08,United Arab Emirates ,0.3817
2022-01-08,Romania ,4.7204
2022-01-08,Iraq ,0.716
2022-01-08,Finland ,2.5328
2022-01-08,Belgium ,1.0622
2022-01-08,Taiwan ,0.74
2022-01-08,Madagascar ,0
2022-01-08,Georgia ,7.1429
2022-01-08,Tunisia ,0
2022-01-08,Iran ,12.6354
2022-01-08,Austria ,0.6081
2022-01-08,Ecuador ,0
2022-01-08,Liberia ,0
2022-01-08,Malta ,0
2022-01-08,New Zealand ,0
2022-01-08,Chile ,0.198
2022-01-08,Guam ,0
2022-01-08,Kyrgyzstan ,14.0351
2022-01-08,Venezuela ,1.0355
2022-01-08,South Korea ,0.3619
2022-01-08,Morocco ,3.0928
2022-01-08,Nicaragua ,0
2022-01-08,United Kingdom ,1.7135
2022-01-08,Yemen ,2.7027
2022-01-08,Turkey ,1.211
2022-01-08,Nigeria ,0
2022-01-09,Belize ,0
2022-01-09,Netherlands ,0.3333
2022-01-09,Laos ,0
2022-01-09,Afghanistan ,2.6786
2022-01-09,India ,0.5414
2022-01-09,Niger ,0
2022-01-09,Poland ,1.436
2022-01-09,Lesotho ,0
2022-01-09,Djibouti ,0
2022-01-09,Honduras ,1.0638
2022-01-09,Kazakhstan ,7.2464
2022-01-09,Rwanda ,0
2022-01-09,Kosovo ,2.1898
2022-01-09,Portugal ,1.9656
2022-01-09,Japan ,0.499
2022-01-09,United States ,2.4413
2022-01-09,Sweden ,2.1337
2022-01-09,Dominican Republic ,0.4184
2022-01-09,Singapore ,0.5682
2022-01-09,Russia ,15.6201
2022-01-09,Congo ,0
2022-01-09,Guinea ,0
2022-01-09,Oman ,2.5641
2022-01-09,Philippines ,1.0482
2022-01-09,Gabon ,0
2022-01-09,Norway ,4.878
2022-01-09,Ukraine ,48.7264
2022-01-09,Armenia ,8.3123
2022-01-09,Bangladesh ,1.0601
2022-01-09,Paraguay ,0
2022-01-09,Iceland ,1.2821
2022-01-09,Tanzania ,0
2022-01-09,Brazil ,0.5962
2022-01-09,Denmark ,0.8969
2022-01-09,Burkina Faso ,0
2022-01-09,El Salvador ,0
2022-01-09,Belarus ,15.6566
2022-01-09,Saudi Arabia ,2.8791
2022-01-09,Somalia ,0
2022-01-09,Tajikistan ,0
2022-01-09,Serbia ,2.6753
2022-01-09,France ,2.3321
2022-01-09,Jamaica ,0
2022-01-09,Indonesia ,0.3379
2022-01-09,Swaziland ,0
2022-01-09,Cuba ,4.0816
2022-01-09,Argentina ,0.1341
2022-01-09,North Korea ,0
2022-01-09,Moldova ,11.828
2022-01-09,South Sudan ,0
2022-01-09,Bolivia ,1.0917
2022-01-09,Kenya ,0.9615
2022-01-09,Costa Rica ,0
2022-01-09,Croatia ,2.5074
2022-01-09,Australia ,1.328
2022-01-09,Estonia ,8.4507
2022-01-09,Comoros ,0
2022-01-09,Azerbaijan ,7.3171
2022-01-09,Mexico ,0.3737
2022-01-09,Mayotte ,0
2022-01-09,Germany ,2.7313
2022-01-09,Sudan ,0
2022-01-09,Ireland ,1.3873
2022-01-09,Luxembourg ,3.2086
2022-01-09,Malawi ,0
2022-01-09,Turkmenistan ,0
2022-01-09,Greece ,3.9902
2022-01-09,Cape Verde ,0
2022-01-09,Namibia ,0
2022-01-09,Ghana ,0
2022-01-09,Myanmar ,0
2022-01-09,Italy ,0.451
2022-01-09,Kuwait ,3.125
2022-01-09,Colombia ,1.0324
2022-01-09,Pakistan ,1.8476
2022-01-09,Benin ,9.0909
2022-01-09,Czech Republic ,4.2662
2022-01-09,Uzbekistan ,13.3333
2022-01-09,Monaco ,0
2022-01-09,Montenegro ,1.8692
2022-01-09,Sierra Leone ,5
2022-01-09,China ,0.9039
2022-01-09,Democratic Republic of the Congo ,0
2022-01-09,Zambia ,0
2022-01-09,Panama ,0.939
2022-01-09,Uganda ,0
2022-01-09,Cambodia ,1.0417
2022-01-09,Hong Kong ,1.7647
2022-01-09,Senegal ,0.9615
2022-01-09,Macedonia ,6.0345
2022-01-09,Vietnam ,0
2022-01-09,Mali ,0
2022-01-09,Switzerland ,1.7029
2022-01-09,Haiti ,0
2022-01-09,Mozambique ,0
2022-01-09,Algeria ,0
2022-01-09,Latvia ,8.9655
2022-01-09,Chad ,0
2022-01-09,Slovenia ,1.2077
2022-01-09,Bahrain ,2.139
2022-01-09,Burundi ,0
2022-01-09,Albania ,3.7383
2022-01-09,Mauritius ,0.6849
2022-01-09,Slovak Republic ,3.1042
2022-01-09,Cyprus ,2.2284
2022-01-09,Central African Republic ,0
2022-01-09,Libya ,1.2422
2022-01-09,Angola ,0
2022-01-09,Lebanon ,2.2727
2022-01-09,Canada ,2.3507
2022-01-09,Eritrea ,0
2022-01-09,Bosnia-Herzegovina ,2.3936
2022-01-09,Ethiopia ,0
2022-01-09,South Africa ,1.2987
2022-01-09,Brunei ,0
2022-01-09,,0
2022-01-09,Uruguay ,0
2022-01-09,Zimbabwe ,1.8519
2022-01-09,Mauritania ,0
2022-01-09,Sri Lanka ,0
2022-01-09,Egypt ,1.0725
2022-01-09,Botswana ,0
2022-01-09,Cameroon ,0
2022-01-09,Malaysia ,0.8157
2022-01-09,Spain ,0.2649
2022-01-09,Thailand ,0.7643
2022-01-09,Suriname ,0
2022-01-09,Guatemala ,4.5455
2022-01-09,Israel ,2.2447
2022-01-09,Ivory Coast ,0
2022-01-09,Peru ,0.495
2022-01-09,Qatar ,1.5152
2022-01-09,Hungary ,5.5184
2022-01-09,Jordan ,0.5362
2022-01-09,Syria ,5.4348
2022-01-09,Bulgaria ,3.0639
2022-01-09,Fiji ,4.8387
2022-01-09,Guyana ,0
2022-01-09,Mongolia ,2
2022-01-09,Lithuania ,8.3197
2022-01-09,Nepal ,0.3175
2022-01-09,United Arab Emirates ,1.2882
2022-01-09,Romania ,5.307
2022-01-09,Iraq ,1.6529
2022-01-09,Finland ,3.9096
2022-01-09,Belgium ,1.7161
2022-01-09,Taiwan ,0.8557
2022-01-09,Madagascar ,0
2022-01-09,Georgia ,0
2022-01-09,Tunisia ,0.7576
2022-01-09,Iran ,13.6842
2022-01-09,Austria ,0.9077
2022-01-09,Ecuador ,0
2022-01-09,Liberia ,0
2022-01-09,Malta ,1.2987
2022-01-09,New Zealand ,0.2941
2022-01-09,Chile ,0
2022-01-09,Guam ,0
2022-01-09,Kyrgyzstan ,16.2162
2022-01-09,Venezuela ,0.3419
2022-01-09,South Korea ,1.1212
2022-01-09,Morocco ,3.4146
2022-01-09,Nicaragua ,0
2022-01-09,United Kingdom ,0.5215
2022-01-09,Yemen ,0
2022-01-09,Turkey ,0.4784
2022-01-09,Nigeria ,0.3563
2022-01-10,Belize ,0
2022-01-10,Netherlands ,0.4121
2022-01-10,Laos ,0
2022-01-10,Afghanistan ,4.5802
2022-01-10,India ,0.526
2022-01-10,Niger ,0
2022-01-10,Poland ,2.6046
2022-01-10,Lesotho ,0
2022-01-10,Djibouti ,0
2022-01-10,Honduras ,1.25
2022-01-10,Kazakhstan ,6.9697
2022-01-10,Rwanda ,0
2022-01-10,Kosovo ,0.6289
2022-01-10,Portugal ,1.2289
2022-01-10,Japan ,0.9352
2022-01-10,United States ,1.6603
2022-01-10,Sweden ,4.5125
2022-01-10,Dominican Republic ,1.0724
2022-01-10,Singapore ,0.6135
2022-01-10,Russia ,11.6688
2022-01-10,Congo ,0
2022-01-10,Guinea ,0
2022-01-10,Oman ,3.3333
2022-01-10,Philippines ,1.4403
2022-01-10,Gabon ,0
2022-01-10,Norway ,6.5858
2022-01-10,Ukraine ,56.2428
2022-01-10,Armenia ,6.0203
2022-01-10,Bangladesh ,1.2025
2022-01-10,Paraguay ,0.7463
2022-01-10,Iceland ,0
2022-01-10,Tanzania ,0
2022-01-10,Brazil ,0.8096
2022-01-10,Denmark ,1.3158
2022-01-10,Burkina Faso ,0
2022-01-10,El Salvador ,0
2022-01-10,Belarus ,10.8051
2022-01-10,Saudi Arabia ,0.6553
2022-01-10,Somalia ,0
2022-01-10,Tajikistan ,10.6383
2022-01-10,Serbia ,3.4163
2022-01-10,France ,1.5273
2022-01-10,Jamaica ,2.4631
2022-01-10,Indonesia ,0.4126
2022-01-10,Swaziland ,0
2022-01-10,Cuba ,1.0101
2022-01-10,Argentina ,0.3474
2022-01-10,North Korea ,0
2022-01-10,Moldova ,11.3565
2022-01-10,South Sudan ,0
2022-01-10,Bolivia ,1.3196
2022-01-10,Kenya ,0
2022-01-10,Costa Rica ,0
2022-01-10,Croatia ,1.9913
2022-01-10,Australia ,1.5553
2022-01-10,Estonia ,5.985
2022-01-10,Comoros ,0
2022-01-10,Azerbaijan ,3.5326
2022-01-10,Mexico ,0.5749
2022-01-10,Mayotte ,0
2022-01-10,Germany ,2.5297
2022-01-10,Sudan ,0
2022-01-10,Ireland ,1.2706
2022-01-10,Luxembourg ,2.521
2022-01-10,Malawi ,0
2022-01-10,Turkmenistan ,0
2022-01-10,Greece ,2.2736
2022-01-10,Cape Verde ,0
2022-01-10,Namibia ,0
2022-01-10,Ghana ,0.5111
2022-01-10,Myanmar ,0
2022-01-10,Italy ,0.417
2022-01-10,Kuwait ,2.649
2022-01-10,Colombia ,1.0243
2022-01-10,Pakistan ,1.9721
2022-01-10,Benin ,0
2022-01-10,Czech Republic ,5.5266
2022-01-10,Uzbekistan ,0
2022-01-10,Monaco ,0
2022-01-10,Montenegro ,4.065
2022-01-10,Sierra Leone ,0
2022-01-10,China ,0.9355
2022-01-10,Democratic Republic of the Congo ,3.125
2022-01-10,Zambia ,0
2022-01-10,Panama ,0
2022-01-10,Uganda ,0
2022-01-10,Cambodia ,2.4691
2022-01-10,Hong Kong ,1.9231
2022-01-10,Senegal ,0
2022-01-10,Macedonia ,4.078
2022-01-10,Vietnam ,0
2022-01-10,Mali ,0
2022-01-10,Switzerland ,3.6375
2022-01-10,Haiti ,0
2022-01-10,Mozambique ,0
2022-01-10,Algeria ,0
2022-01-10,Latvia ,6.9409
2022-01-10,Chad ,0
2022-01-10,Slovenia ,1.0471
2022-01-10,Bahrain ,0.4292
2022-01-10,Burundi ,0
2022-01-10,Albania ,2.439
2022-01-10,Mauritius ,0.6135
2022-01-10,Slovak Republic ,3.4351
2022-01-10,Cyprus ,0.6126
2022-01-10,Central African Republic ,0
2022-01-10,Libya ,1.2048
2022-01-10,Angola ,0
2022-01-10,Lebanon ,2.5048
2022-01-10,Canada ,1.6433
2022-01-10,Eritrea ,0
2022-01-10,Bosnia-Herzegovina ,2.9586
2022-01-10,Ethiopia ,0
2022-01-10,South Africa ,0.6144
2022-01-10,Brunei ,0
2022-01-10,,2.2727
2022-01-10,Uruguay ,1.0989
2022-01-10,Zimbabwe ,0.6098
2022-01-10,Mauritania ,0
2022-01-10,Sri Lanka ,2.7211
2022-01-10,Egypt ,0.9162
2022-01-10,Botswana ,0
